state,time,accident,year,pop,rgastax,permale,unemp,txmsban,treated
12,41,200,2010,18843326,.0024246257,.48899999,11.3,0,0
12,42,172,2010,18843326,.0024269952,.48899999,11.2,0,0
12,43,178,2010,18843326,.002426483,.48899999,11.1,0,0
12,44,156,2010,18843326,.0024231374,.48899999,11.2,0,0
12,45,197,2010,18843326,.0024217288,.48899999,11.3,0,0
12,46,203,2010,18843326,.0024187169,.48899999,11.5,0,0
12,47,190,2010,18843326,.0024176999,.48899999,11.7,0,0
12,48,199,2010,18843326,.0024135523,.48899999,11.9,0,0
13,1,113,2007,9544750,.0012795432,.49110043,4.5,0,1
13,2,103,2007,9544750,.0012727336,.49110043,4.4000001,0,1
13,3,143,2007,9544750,.001261249,.49110043,4.4000001,0,1
13,4,132,2007,9544750,.0012531086,.49110043,4.4000001,0,1
13,5,124,2007,9544750,.0012454977,.49110043,4.5,0,1
13,6,131,2007,9544750,.0012430886,.49110043,4.5999999,0,1
13,7,123,2007,9544750,.0012434049,.49110043,4.6999998,0,1
13,8,112,2007,9544750,.0012456893,.49110043,4.6999998,0,1
13,9,117,2007,9544750,.0012422658,.49110043,4.8000002,0,1
13,10,131,2007,9544750,.001239614,.49110043,4.9000001,0,1
13,11,135,2007,9544750,.0012322947,.49110043,5,0,1
13,12,128,2007,9544750,.001233122,.49110043,5.1999998,0,1
13,13,109,2008,9685744,.0021034679,.49157223,5.1999998,0,1
13,14,118,2008,9685744,.0020973769,.49157223,5.3000002,0,1
13,15,116,2008,9685744,.0020793525,.49157223,5.4000001,0,1
13,16,116,2008,9685744,.0020668178,.49157223,5.5,0,1
13,17,116,2008,9685744,.0020495588,.49157223,5.9000001,0,1
13,18,106,2008,9685744,.0020291114,.49157223,6.0999999,0,1
13,19,110,2008,9685744,.002018512,.49157223,6.4000001,0,1
13,20,128,2008,9685744,.0020266015,.49157223,6.5999999,0,1
13,21,98,2008,9685744,.002029408,.49157223,6.9000001,0,1
13,22,122,2008,9685744,.0020501171,.49157223,7.1999998,0,1
13,23,101,2008,9685744,.0020901496,.49157223,7.5999999,0,1
13,24,130,2008,9685744,.0021119928,.49157223,8.1000004,0,1
13,25,95,2009,9829211,.0014587269,.49192777,8.5,0,1
13,26,96,2009,9829211,.0014515088,.49192777,8.8000002,0,1
13,27,95,2009,9829211,.0014479876,.49192777,9.1000004,0,1
13,28,110,2009,9829211,.0014443819,.49192777,9.3000002,0,1
13,29,109,2009,9829211,.0014402214,.49192777,9.6000004,0,1
13,30,102,2009,9829211,.0014279555,.49192777,9.8000002,0,1
13,31,100,2009,9829211,.0014302232,.49192777,10,0,1
13,32,114,2009,9829211,.0014270226,.49192777,10.2,0,1
13,33,104,2009,9829211,.0014261306,.49192777,10.3,0,1
13,34,88,2009,9829211,.0014247583,.49192777,10.4,0,1
13,35,85,2009,9829211,.0014237508,.49192777,10.4,0,1
13,36,82,2009,9829211,.0014262627,.49192777,10.4,0,1
13,37,79,2010,9712587,.0014214051,.48800001,10.4,0,1
13,38,86,2010,9712587,.001421051,.48800001,10.3,0,1
13,39,75,2010,9712587,.0014152395,.48800001,10.2,0,1
13,40,103,2010,9712587,.0014127857,.48800001,10.1,0,1
13,41,98,2010,9712587,.0014116914,.48800001,10,0,1
13,42,115,2010,9712587,.0014130709,.48800001,10,0,1
13,43,106,2010,9712587,.0014127727,.48800001,10.1,1,1
13,44,86,2010,9712587,.0014108249,.48800001,10.2,1,1
13,45,93,2010,9712587,.0014100047,.48800001,10.2,1,1
13,46,118,2010,9712587,.0014082511,.48800001,10.3,1,1
13,47,108,2010,9712587,.001407659,.48800001,10.4,1,1
13,48,81,2010,9712587,.0014052441,.48800001,10.4,1,1
15,1,14,2007,1283388,.0016994704,.50423312,2.4000001,0,0
15,2,11,2007,1283388,.0016904261,.50423312,2.4000001,0,0
15,3,11,2007,1283388,.0016751724,.50423312,2.4000001,0,0
15,4,9,2007,1283388,.0016643604,.50423312,2.5,0,0
15,5,9,2007,1283388,.0016542518,.50423312,2.5,0,0
15,6,10,2007,1283388,.001651052,.50423312,2.5999999,0,0
15,7,9,2007,1283388,.0016514723,.50423312,2.5999999,0,0
15,8,11,2007,1283388,.0016545063,.50423312,2.7,0,0
15,9,12,2007,1283388,.0016499592,.50423312,2.8,0,0
15,10,8,2007,1283388,.0016464372,.50423312,2.9000001,0,0
15,11,11,2007,1283388,.0016367157,.50423312,2.9000001,0,0
15,12,10,2007,1283388,.0016378146,.50423312,3,0,0
15,13,11,2008,1288198,.0024161455,.50512588,3,0,0
15,14,12,2008,1288198,.0024091492,.50512588,3.0999999,0,0
15,15,9,2008,1288198,.0023884454,.50512588,3.2,0,0
15,16,5,2008,1288198,.0023740474,.50512588,3.4000001,0,0
15,17,5,2008,1288198,.0023542228,.50512588,3.5999999,0,0
15,18,10,2008,1288198,.002330736,.50512588,3.8,0,0
15,19,8,2008,1288198,.0023185611,.50512588,4.0999999,0,0
15,20,8,2008,1288198,.0023278529,.50512588,4.3000002,0,0
15,21,5,2008,1288198,.0023310769,.50512588,4.5999999,0,0
15,22,13,2008,1288198,.0023548643,.50512588,4.9000001,0,0
15,23,7,2008,1288198,.0024008474,.50512588,5.1999998,0,0
15,24,9,2008,1288198,.0024259374,.50512588,5.5999999,0,0
15,25,12,2009,1295178,.0024627857,.50527495,6,0,0
15,26,9,2009,1295178,.0024505991,.50527495,6.4000001,0,0
15,27,10,2009,1295178,.0024446542,.50527495,6.5999999,0,0
15,28,8,2009,1295178,.0024385666,.50527495,6.8000002,0,0
15,29,8,2009,1295178,.0024315426,.50527495,6.9000001,0,0
15,30,7,2009,1295178,.002410834,.50527495,7,0,0
15,31,10,2009,1295178,.0024146626,.50527495,7,0,0
15,32,5,2009,1295178,.0024092589,.50527495,7,0,0
15,33,9,2009,1295178,.0024077529,.50527495,7,0,0
15,34,7,2009,1295178,.0024054362,.50527495,7,0,0
15,35,7,2009,1295178,.002403735,.50527495,7,0,0
15,36,7,2009,1295178,.0024079757,.50527495,6.9000001,0,0
15,37,15,2010,1363621,.0028981897,.50199997,6.9000001,0,0
15,38,7,2010,1363621,.0028974677,.50199997,6.8000002,0,0
15,39,9,2010,1363621,.0028856185,.50199997,6.8000002,0,0
15,40,7,2010,1363621,.0028806152,.50199997,6.6999998,0,0
15,41,16,2010,1363621,.002878384,.50199997,6.5999999,0,0
15,42,7,2010,1363621,.0028811966,.50199997,6.5999999,0,0
15,43,12,2010,1363621,.0028805886,.50199997,6.5999999,0,0
15,44,4,2010,1363621,.002876617,.50199997,6.5999999,0,0
15,45,8,2010,1363621,.0028749446,.50199997,6.5,0,0
15,46,7,2010,1363621,.0028713692,.50199997,6.5,0,0
15,47,10,2010,1363621,.002870162,.50199997,6.4000001,0,0
15,48,7,2010,1363621,.0028652381,.50199997,6.3000002,0,0
16,1,18,2007,1499402,.0021440992,.49329764,2.7,0,0
16,2,7,2007,1499402,.0021326886,.49329764,2.7,0,0
16,3,16,2007,1499402,.002113444,.49329764,2.7,0,0
16,4,17,2007,1499402,.0020998034,.49329764,2.7,0,0
16,5,18,2007,1499402,.0020870501,.49329764,2.7,0,0
16,6,14,2007,1499402,.0020830133,.49329764,2.8,0,0
16,7,26,2007,1499402,.0020835432,.49329764,2.8,0,0
16,8,25,2007,1499402,.0020873712,.49329764,2.9000001,0,0
16,9,26,2007,1499402,.0020816345,.49329764,3,0,0
16,10,13,2007,1499402,.0020771909,.49329764,3.0999999,0,0
16,11,18,2007,1499402,.0020649261,.49329764,3.2,0,0
16,12,20,2007,1499402,.0020663124,.49329764,3.3,0,0
16,13,16,2008,1523816,.0020560925,.49364775,3.5,0,0
16,14,7,2008,1523816,.0020501385,.49364775,3.5999999,0,0
16,15,17,2008,1523816,.0020325202,.49364775,3.8,0,0
16,16,15,2008,1523816,.0020202678,.49364775,4,0,0
16,17,26,2008,1523816,.0020033973,.49364775,4.3000002,0,0
16,18,21,2008,1523816,.0019834104,.49364775,4.5999999,0,0
16,19,17,2008,1523816,.0019730499,.49364775,4.9000001,0,0
16,20,21,2008,1523816,.0019809571,.49364775,5.0999999,0,0
16,21,19,2008,1523816,.0019837006,.49364775,5.4000001,0,0
16,22,21,2008,1523816,.0020039431,.49364775,5.6999998,0,0
16,23,16,2008,1523816,.002043074,.49364775,5.9000001,0,0
16,24,16,2008,1523816,.0020644253,.49364775,6.1999998,0,0
16,25,8,2009,1523816,.0020644253,.49364775,6.1999998,0,0
16,26,15,2009,1545801,.0020453078,.49390963,6.6999998,0,0
16,27,13,2009,1545801,.0020403462,.49390963,6.9000001,0,0
16,28,16,2009,1545801,.0020352653,.49390963,7.0999999,0,0
16,29,15,2009,1545801,.0020294029,.49390963,7.3000002,0,0
16,30,11,2009,1545801,.0020121192,.49390963,7.5999999,0,0
16,31,22,2009,1545801,.0020153145,.49390963,7.9000001,0,0
16,32,28,2009,1545801,.0020108046,.49390963,8.1000004,0,0
16,33,27,2009,1545801,.0020095475,.49390963,8.3000002,0,0
16,34,14,2009,1545801,.0020076141,.49390963,8.5,0,0
16,35,18,2009,1545801,.0020061941,.49390963,8.6999998,0,0
16,36,12,2009,1545801,.0020097336,.49390963,8.8000002,0,0
16,37,8,2010,1571450,.0020028888,.50099999,8.8999996,0,0
16,38,6,2010,1571450,.0020023899,.50099999,9,0,0
16,39,15,2010,1571450,.0019942012,.50099999,9,0,0
16,40,10,2010,1571450,.0019907434,.50099999,9.1000004,0,0
16,41,15,2010,1571450,.0019892014,.50099999,9.1999998,0,0
16,42,18,2010,1571450,.0019911453,.50099999,9.3000002,0,0
16,43,25,2010,1571450,.0019907251,.50099999,9.3999996,0,0
16,44,19,2010,1571450,.0019879804,.50099999,9.3999996,0,0
16,45,24,2010,1571450,.0019868247,.50099999,9.5,0,0
16,46,26,2010,1571450,.0019843536,.50099999,9.6000004,0,0
16,47,14,2010,1571450,.0019835194,.50099999,9.6000004,0,0
16,48,5,2010,1571450,.0019801166,.50099999,9.6999998,0,0
17,1,101,2007,12852548,.0018476801,.5025456,4.8000002,0,1
17,2,82,2007,12852548,.0018378469,.5025456,4.9000001,0,1
17,3,80,2007,12852548,.001821263,.5025456,5,0,1
17,4,88,2007,12852548,.0018095082,.5025456,5.0999999,0,1
17,5,89,2007,12852548,.0017985179,.5025456,5.1999998,0,1
17,6,101,2007,12852548,.0017950392,.5025456,5.3000002,0,1
17,7,116,2007,12852548,.001795496,.5025456,5.4000001,0,1
17,8,100,2007,12852548,.0017987947,.5025456,5.5999999,0,1
17,9,98,2007,12852548,.001793851,.5025456,5.6999998,0,1
17,10,93,2007,12852548,.0017900219,.5025456,5.8000002,0,1
17,11,84,2007,12852548,.0017794525,.5025456,5.8000002,0,1
17,12,94,2007,12852548,.0017806472,.5025456,5.8000002,0,1
17,13,76,2008,12901563,.0027430358,.50239539,5.8000002,0,1
17,14,61,2008,12901563,.0027350928,.50239539,5.8000002,0,1
17,15,67,2008,12901563,.0027115881,.50239539,5.9000001,0,1
17,16,79,2008,12901563,.0026952422,.50239539,6.0999999,0,1
17,17,84,2008,12901563,.0026727354,.50239539,6.4000001,0,1
17,18,86,2008,12901563,.0026460709,.50239539,6.5999999,0,1
17,19,92,2008,12901563,.0026322489,.50239539,6.9000001,0,1
17,20,77,2008,12901563,.0026427978,.50239539,7.0999999,0,1
17,21,71,2008,12901563,.0026464579,.50239539,7.3000002,0,1
17,22,84,2008,12901563,.0026734634,.50239539,7.4000001,0,1
17,23,83,2008,12901563,.0027256678,.50239539,7.5,0,1
17,24,90,2008,12901563,.0027541528,.50239539,7.8000002,0,1
17,25,55,2009,12910409,.0024722582,.50195205,8.1000004,0,1
17,26,59,2009,12910409,.0024600248,.50195205,8.3999996,0,1
17,27,58,2009,12910409,.0024540571,.50195205,8.8000002,0,1
17,28,53,2009,12910409,.002447946,.50195205,9.1999998,0,1
17,29,84,2009,12910409,.002440895,.50195205,9.6000004,0,1
17,30,80,2009,12910409,.0024201064,.50195205,10.1,0,1
17,31,84,2009,12910409,.0024239498,.50195205,10.5,0,1
17,32,75,2009,12910409,.0024185255,.50195205,10.8,0,1
17,33,63,2009,12910409,.0024170137,.50195205,11.1,0,1
17,34,69,2009,12910409,.002414688,.50195205,11.3,0,1
17,35,81,2009,12910409,.0024129802,.50195205,11.4,0,1
17,36,71,2009,12910409,.0024172375,.50195205,11.3,0,1
17,37,57,2010,12843166,.0026489822,.49000001,11.2,1,1
17,38,49,2010,12843166,.0026483221,.49000001,11.1,1,1
17,39,48,2010,12843166,.002637492,.49000001,10.9,1,1
17,40,61,2010,12843166,.0026329188,.49000001,10.7,1,1
17,41,88,2010,12843166,.0026308794,.49000001,10.5,1,1
17,42,59,2010,12843166,.0026334503,.49000001,10.4,1,1
17,43,79,2010,12843166,.0026328946,.49000001,10.3,1,1
17,44,108,2010,12843166,.0026292645,.49000001,10.2,1,1
17,45,81,2010,12843166,.002627736,.49000001,10.1,1,1
17,46,84,2010,12843166,.0026244679,.49000001,10,1,1
17,47,87,2010,12843166,.0026233646,.49000001,9.8999996,1,1
17,48,57,2010,12843166,.0026188639,.49000001,9.6999998,1,1
18,1,59,2007,6345289,.0017982768,.49209654,4.5999999,0,1
18,2,52,2007,6345289,.0017887066,.49209654,4.5999999,0,1
18,3,67,2007,6345289,.001772566,.49209654,4.5999999,0,1
18,4,62,2007,6345289,.0017611255,.49209654,4.5,0,1
18,5,86,2007,6345289,.0017504292,.49209654,4.5,0,1
18,6,70,2007,6345289,.0017470433,.49209654,4.5,0,1
18,7,70,2007,6345289,.0017474879,.49209654,4.5999999,0,1
18,8,86,2007,6345289,.0017506985,.49209654,4.5999999,0,1
18,9,77,2007,6345289,.001745887,.49209654,4.6999998,0,1
18,10,75,2007,6345289,.0017421602,.49209654,4.6999998,0,1
18,11,56,2007,6345289,.0017318736,.49209654,4.6999998,0,1
18,12,44,2007,6345289,.0017330362,.49209654,4.5999999,0,1
18,13,45,2008,6376792,.0023735075,.49240386,4.6999998,0,1
18,14,66,2008,6376792,.0023666348,.49240386,4.8000002,0,1
18,15,48,2008,6376792,.0023462966,.49240386,4.9000001,0,1
18,16,40,2008,6376792,.0023321526,.49240386,5.1999998,0,1
18,17,55,2008,6376792,.0023126777,.49240386,5.3000002,0,1
18,18,60,2008,6376792,.0022896053,.49240386,5.5999999,0,1
18,19,75,2008,6376792,.0022776453,.49240386,5.8000002,0,1
18,20,76,2008,6376792,.0022867732,.49240386,6.0999999,0,1
18,21,73,2008,6376792,.0022899401,.49240386,6.4000001,0,1
18,22,56,2008,6376792,.0023133077,.49240386,6.9000001,0,1
18,23,75,2008,6376792,.0023584794,.49240386,7.5,0,1
18,24,58,2008,6376792,.0023831269,.49240386,8.1999998,0,1
18,25,50,2009,6423113,.002278077,.49259678,9,0,1
18,26,48,2009,6423113,.0022668045,.49259678,9.6000004,0,1
18,27,39,2009,6423113,.0022613055,.49259678,10.2,0,1
18,28,46,2009,6423113,.0022556742,.49259678,10.7,0,1
18,29,50,2009,6423113,.0022491771,.49259678,10.8,0,1
18,30,67,2009,6423113,.0022300214,.49259678,10.9,0,1
18,31,68,2009,6423113,.002233563,.49259678,10.8,1,1
18,32,63,2009,6423113,.0022285646,.49259678,10.7,1,1
18,33,63,2009,6423113,.0022271716,.49259678,10.6,1,1
18,34,47,2009,6423113,.0022250286,.49259678,10.5,1,1
18,35,44,2009,6423113,.0022234549,.49259678,10.6,1,1
18,36,47,2009,6423113,.0022273778,.49259678,10.7,1,1
18,37,45,2010,6490621,.0024228494,.493,10.7,1,1
18,38,41,2010,6490621,.0024222459,.493,10.7,1,1
18,39,50,2010,6490621,.0024123401,.493,10.6,1,1
18,40,62,2010,6490621,.0024081573,.493,10.5,1,1
18,41,58,2010,6490621,.0024062921,.493,10.4,1,1
18,42,63,2010,6490621,.0024086435,.493,10.3,1,1
18,43,72,2010,6490621,.0024081352,.493,10.1,1,1
18,44,71,2010,6490621,.0024048151,.493,10,1,1
18,45,56,2010,6490621,.0024034169,.493,9.8999996,1,1
18,46,71,2010,6490621,.0024004278,.493,9.6999998,1,1
18,47,57,2010,6490621,.0023994185,.493,9.6000004,1,1
18,48,55,2010,6490621,.0023953023,.493,9.5,1,1
19,1,29,2007,2988046,.0019958897,.49243638,3.5999999,0,0
19,2,22,2007,2988046,.001985268,.49243638,3.5999999,0,0
19,3,24,2007,2988046,.0019673537,.49243638,3.5999999,0,0
19,4,28,2007,2988046,.0019546559,.49243638,3.7,0,0
19,5,37,2007,2988046,.0019427841,.49243638,3.7,0,0
19,6,32,2007,2988046,.0019390263,.49243638,3.8,0,0
19,7,46,2007,2988046,.0019395198,.49243638,3.8,0,0
19,8,37,2007,2988046,.001943083,.49243638,3.8,0,0
19,9,36,2007,2988046,.0019377428,.49243638,3.9000001,0,0
19,10,32,2007,2988046,.0019336065,.49243638,3.9000001,0,0
19,11,40,2007,2988046,.0019221895,.49243638,3.8,0,0
19,12,30,2007,2988046,.0019234798,.49243638,3.9000001,0,0
19,13,34,2008,3002555,.0018997536,.49262598,3.9000001,0,0
19,14,26,2008,3002555,.0018942526,.49262598,3.8,0,0
19,15,24,2008,3002555,.0018779738,.49262598,3.9000001,0,0
19,16,22,2008,3002555,.001866653,.49262598,3.9000001,0,0
19,17,22,2008,3002555,.0018510653,.49262598,4.1999998,0,0
19,18,39,2008,3002555,.0018325982,.49262598,4.3000002,0,0
19,19,28,2008,3002555,.0018230255,.49262598,4.5,0,0
19,20,40,2008,3002555,.0018303314,.49262598,4.5999999,0,0
19,21,32,2008,3002555,.0018328663,.49262598,4.5999999,0,0
19,22,28,2008,3002555,.0018515696,.49262598,4.6999998,0,0
19,23,42,2008,3002555,.001887725,.49262598,4.8000002,0,0
19,24,31,2008,3002555,.0019074528,.49262598,4.9000001,0,0
19,25,25,2009,3007856,.0019133952,.49270314,5.0999999,0,0
19,26,19,2009,3007856,.0019039272,.49270314,5.1999998,0,0
19,27,24,2009,3007856,.0018993085,.49270314,5.3000002,0,0
19,28,34,2009,3007856,.0018945789,.49270314,5.3000002,0,0
19,29,39,2009,3007856,.0018891217,.49270314,5.5,0,0
19,30,28,2009,3007856,.0018730327,.49270314,5.5999999,0,0
19,31,30,2009,3007856,.0018760072,.49270314,5.8000002,0,0
19,32,29,2009,3007856,.001871809,.49270314,5.9000001,0,0
19,33,30,2009,3007856,.0018706389,.49270314,5.9000001,0,0
19,34,27,2009,3007856,.001868839,.49270314,6,0,0
19,35,32,2009,3007856,.0018675172,.49270314,6,0,0
19,36,21,2009,3007856,.0018708121,.49270314,6,0,0
19,37,16,2010,3049883,.0018644405,.49399999,6.0999999,0,0
19,38,25,2010,3049883,.001863976,.49399999,6.0999999,0,0
19,39,17,2010,3049883,.0018563533,.49399999,6.0999999,0,0
19,40,23,2010,3049883,.0018531346,.49399999,6.0999999,0,0
19,41,26,2010,3049883,.0018516992,.49399999,6.0999999,0,0
19,42,33,2010,3049883,.0018535086,.49399999,6.0999999,0,0
19,43,30,2010,3049883,.0018531176,.49399999,6.1999998,0,0
19,44,45,2010,3049883,.0018505626,.49399999,6.1999998,0,0
19,45,28,2010,3049883,.0018494867,.49399999,6.1999998,0,0
19,46,39,2010,3049883,.0018471866,.49399999,6.1999998,0,0
19,47,45,2010,3049883,.0018464099,.49399999,6.1999998,0,0
19,48,21,2010,3049883,.0018432423,.49399999,6.0999999,0,0
20,1,30,2007,2775997,.0021440992,.49555877,4.0999999,0,0
20,2,21,2007,2775997,.0021326886,.49555877,4.0999999,0,0
20,3,25,2007,2775997,.002113444,.49555877,4.0999999,0,0
20,4,36,2007,2775997,.0020998034,.49555877,4.0999999,0,0
20,5,31,2007,2775997,.0020870501,.49555877,4.0999999,0,0
20,6,33,2007,2775997,.0020830133,.49555877,4.1999998,0,0
20,7,38,2007,2775997,.0020835432,.49555877,4.1999998,0,0
20,8,29,2007,2775997,.0020873712,.49555877,4.1999998,0,0
20,9,29,2007,2775997,.0020816345,.49555877,4.1999998,0,0
20,10,33,2007,2775997,.0020771909,.49555877,4.0999999,0,0
20,11,30,2007,2775997,.0020649261,.49555877,4.0999999,0,0
20,12,44,2007,2775997,.0020663124,.49555877,4,0,0
20,13,20,2008,2802134,.0020560925,.49657553,4,0,0
20,14,23,2008,2802134,.0020501385,.49657553,4,0,0
20,15,21,2008,2802134,.0020325202,.49657553,4,0,0
20,16,23,2008,2802134,.0020202678,.49657553,4.0999999,0,0
20,17,32,2008,2802134,.0020033973,.49657553,4.3000002,0,0
20,18,26,2008,2802134,.0019834104,.49657553,4.4000001,0,0
20,19,34,2008,2802134,.0019730499,.49657553,4.5999999,0,0
20,20,35,2008,2802134,.0019809571,.49657553,4.6999998,0,0
20,21,33,2008,2802134,.0019837006,.49657553,4.8000002,0,0
20,22,41,2008,2802134,.0020039431,.49657553,5,0,0
20,23,23,2008,2802134,.002043074,.49657553,5.1999998,0,0
20,24,36,2008,2802134,.0020644253,.49657553,5.5,0,0
20,25,26,2009,2818747,.002055479,.4966118,5.8000002,0,0
20,26,28,2009,2818747,.0020453078,.4966118,6.1999998,0,0
20,27,29,2009,2818747,.0020403462,.4966118,6.5999999,0,0
20,28,21,2009,2818747,.0020352653,.4966118,6.9000001,0,0
20,29,32,2009,2818747,.0020294029,.4966118,7.3000002,0,0
20,30,42,2009,2818747,.0020121192,.4966118,7.5,0,0
20,31,29,2009,2818747,.0020153145,.4966118,7.5999999,0,0
20,32,33,2009,2818747,.0020108046,.4966118,7.5999999,0,0
20,33,22,2009,2818747,.0020095475,.4966118,7.5,0,0
20,34,29,2009,2818747,.0020076141,.4966118,7.4000001,0,0
20,35,26,2009,2818747,.0020061941,.4966118,7.3000002,0,0
20,36,31,2009,2818747,.0020097336,.4966118,7.3000002,0,0
20,37,24,2010,2859169,.0020028888,.49599999,7.1999998,0,0
20,38,22,2010,2859169,.0020023899,.49599999,7.1999998,0,0
20,39,26,2010,2859169,.0019942012,.49599999,7.1999998,0,0
20,40,31,2010,2859169,.0019907434,.49599999,7.0999999,0,0
20,41,30,2010,2859169,.0019892014,.49599999,7.0999999,0,0
20,42,35,2010,2859169,.0019911453,.49599999,7,0,0
20,43,33,2010,2859169,.0019907251,.49599999,7,0,0
20,44,44,2010,2859169,.0019879804,.49599999,7,0,0
20,45,31,2010,2859169,.0019868247,.49599999,7,0,0
20,46,36,2010,2859169,.0019843536,.49599999,6.9000001,0,0
20,47,31,2010,2859169,.0019835194,.49599999,6.9000001,0,0
20,48,33,2010,2859169,.0019801166,.49599999,6.8000002,0,0
21,1,57,2007,4241474,.0018229784,.49071395,5.6999998,0,0
21,2,42,2007,4241474,.0018132767,.49071395,5.6999998,0,0
21,3,71,2007,4241474,.0017969145,.49071395,5.5999999,0,0
21,4,73,2007,4241474,.0017853167,.49071395,5.5,0,0
21,5,76,2007,4241474,.0017744735,.49071395,5.5,0,0
21,6,71,2007,4241474,.0017710412,.49071395,5.5,0,0
21,7,75,2007,4241474,.001771492,.49071395,5.5,0,0
21,8,62,2007,4241474,.0017747466,.49071395,5.5,0,0
21,9,80,2007,4241474,.001769869,.49071395,5.5,0,0
21,10,77,2007,4241474,.001766091,.49071395,5.5999999,0,0
21,11,64,2007,4241474,.001755663,.49071395,5.5999999,0,0
21,12,55,2007,4241474,.0017568417,.49071395,5.5999999,0,0
21,13,57,2008,4269245,.0017481523,.48997524,5.5999999,0,0
21,14,48,2008,4269245,.0017430902,.48997524,5.5999999,0,0
21,15,56,2008,4269245,.0017281106,.48997524,5.6999998,0,0
21,16,46,2008,4269245,.0017176932,.48997524,5.9000001,0,0
21,17,67,2008,4269245,.0017033494,.48997524,6.0999999,0,0
21,18,75,2008,4269245,.001686356,.48997524,6.4000001,0,0
21,19,61,2008,4269245,.0016775471,.48997524,6.5999999,0,0
21,20,75,2008,4269245,.0016842701,.48997524,6.8000002,0,0
21,21,52,2008,4269245,.0016866026,.48997524,7,0,0
21,22,65,2008,4269245,.0017038134,.48997524,7.4000001,0,0
21,23,82,2008,4269245,.0017370835,.48997524,7.9000001,0,0
21,24,67,2008,4269245,.0017552371,.48997524,8.5,0,0
21,25,50,2009,4314113,.0019370759,.49080911,9.1999998,0,0
21,26,53,2009,4314113,.0019274907,.49080911,9.8000002,0,0
21,27,55,2009,4314113,.0019228148,.49080911,10.3,0,0
21,28,76,2009,4314113,.0019180266,.49080911,10.7,0,0
21,29,63,2009,4314113,.0019125019,.49080911,10.9,0,0
21,30,61,2009,4314113,.0018962137,.49080911,11,0,0
21,31,67,2009,4314113,.0018992251,.49080911,11.1,0,0
21,32,54,2009,4314113,.0018949748,.49080911,11.1,0,0
21,33,78,2009,4314113,.0018937904,.49080911,11,0,0
21,34,50,2009,4314113,.0018919682,.49080911,11,0,0
21,35,59,2009,4314113,.0018906301,.49080911,10.9,0,0
21,36,64,2009,4314113,.0018939658,.49080911,11,0,0
21,37,59,2010,4346266,.0018875152,.49200001,11,0,0
21,38,35,2010,4346266,.001887045,.49200001,10.9,0,0
21,39,52,2010,4346266,.0018793279,.49200001,10.8,0,0
21,40,48,2010,4346266,.0018760693,.49200001,10.6,0,0
21,41,47,2010,4346266,.0018746163,.49200001,10.4,0,0
21,42,72,2010,4346266,.0018764482,.49200001,10.3,0,0
21,43,68,2010,4346266,.0018760521,.49200001,10.2,0,0
21,44,76,2010,4346266,.0018734656,.49200001,10.2,0,0
21,45,66,2010,4346266,.0018723763,.49200001,10.2,0,0
21,46,66,2010,4346266,.0018700478,.49200001,10.2,0,0
21,47,63,2010,4346266,.0018692615,.49200001,10.2,0,0
21,48,42,2010,4346266,.0018660547,.49200001,10.3,0,0
22,1,62,2007,4293204,.0018970832,.48638088,3.9000001,0,1
22,2,66,2007,4293204,.0018869872,.48638088,3.9000001,0,1
22,3,67,2007,4293204,.0018699599,.48638088,3.8,0,1
22,4,82,2007,4293204,.0018578906,.48638088,3.8,0,1
22,5,92,2007,4293204,.0018466066,.48638088,3.8,0,1
22,6,76,2007,4293204,.0018430349,.48638088,3.8,0,1
22,7,68,2007,4293204,.0018435039,.48638088,3.7,0,1
22,8,79,2007,4293204,.0018468908,.48638088,3.7,0,1
22,9,86,2007,4293204,.001841815,.48638088,3.5999999,0,1
22,10,73,2007,4293204,.0018378834,.48638088,3.7,0,1
22,11,76,2007,4293204,.0018270315,.48638088,3.7,0,1
22,12,73,2007,4293204,.001828258,.48638088,3.7,0,1
22,13,66,2008,4410796,.0018192155,.48599005,3.8,0,1
22,14,60,2008,4410796,.0018139476,.48599005,3.8,0,1
22,15,68,2008,4410796,.001798359,.48599005,3.8,0,1
22,16,54,2008,4410796,.0017875182,.48599005,3.8,0,1
22,17,75,2008,4410796,.0017725913,.48599005,3.9000001,0,1
22,18,96,2008,4410796,.0017549071,.48599005,4.0999999,0,1
22,19,57,2008,4410796,.0017457402,.48599005,4.4000001,1,1
22,20,51,2008,4410796,.0017527364,.48599005,4.5999999,1,1
22,21,64,2008,4410796,.0017551638,.48599005,4.9000001,1,1
22,22,71,2008,4410796,.0017730743,.48599005,5.0999999,1,1
22,23,76,2008,4410796,.0018076968,.48599005,5.3000002,1,1
22,24,83,2008,4410796,.0018265883,.48599005,5.4000001,1,1
22,25,67,2009,4492076,.0018186726,.48644212,5.5999999,1,1
22,26,67,2009,4492076,.0018096734,.48644212,5.8000002,1,1
22,27,66,2009,4492076,.0018052832,.48644212,6.0999999,1,1
22,28,64,2009,4492076,.0018007879,.48644212,6.3000002,1,1
22,29,76,2009,4492076,.0017956008,.48644212,6.5999999,1,1
22,30,67,2009,4492076,.0017803082,.48644212,6.8000002,1,1
22,31,60,2009,4492076,.0017831355,.48644212,6.9000001,1,1
22,32,52,2009,4492076,.0017791451,.48644212,7,1,1
22,33,53,2009,4492076,.001778033,.48644212,7,1,1
